MatchRA,MatchDec,MatchID,NumImages,NumFilters,NumVisits,A_F606W,A_F775W,A_F814W,A_F850LP,W3_F110W,W3_F160W,CI
104.61992318959798,-55.92919893012554,71424549,7,6,5,24.627849578857425,23.782899856567383,23.641700744628903,23.44650077819824,23.037900924682617,22.86319923400879,2.141149280353853
104.60321675848311,-55.95298096422588,71442960,5,5,3,26.102100372314453,25.396499633789062,25.302000045776367,,24.72649955749512,24.4906005859375,1.962991653107772
104.57412255317524,-55.95568042694454,71466382,2,2,1,25.10070037841797,,24.73940086364746,,,,1.6804629453906306
104.56731364793951,-55.96824357505083,71495960,2,2,1,26.373899459838867,,25.378400802612305,,,,1.4581944103594178
104.60762193579912,-55.95039164364336,71517148,4,4,2,26.151199340820312,,25.804800033569336,,24.759300231933597,24.600099563598636,2.18340992856358
104.6094913004452,-55.92976216255051,94342363,1,1,1,,26.118799209594727,,,,,1.477407415707906
104.63367148016836,-55.95114176294211,94359046,12,6,8,26.27739906311035,25.488100051879883,25.281400680541992,25.323400497436523,24.811399459838867,24.53470039367676,1.8122000775175169
104.64692274449912,-55.95837968078532,94360065,9,5,7,24.81599998474121,24.089500427246094,,,23.74919986724853,23.239999771118164,2.437991142590831
104.65984915877256,-55.95647160284437,94373683,2,2,1,,,,,23.510299682617188,23.19510078430176,3.6899628510861504
104.61923906784796,-55.93594601621324,94395463,8,6,5,25.52239990234375,25.168500900268555,25.21190071105957,25.174299240112305,24.64379978179932,24.03990077972412,1.9870507145541376
104.60326331225824,-55.94766248868967,94421821,2,2,1,,,,,23.76259994506836,23.45840072631836,3.043468820769141
104.62983465437866,-55.96829518233392,94438661,2,2,1,,,,,23.27899932861328,22.805299758911133,3.393246214399968
104.56965294923178,-55.94629655851983,94453232,2,2,1,25.38599967956543,,24.481800079345703,,,,2.061527746695059
104.6330490539806,-55.965054238252215,94457842,3,2,2,,,,,24.091800689697266,24.070799827575684,3.046604545089312
104.6443919771775,-55.96536631736555,94459491,4,2,2,,,,,25.16399955749512,25.032899856567383,2.4982709802989005
104.68164199631644,-55.96883654033244,94472982,4,4,3,,23.959400177001957,,23.83799934387207,23.27750015258789,23.02179908752441,2.208231637111367
104.60071947649035,-55.95525593179856,94487283,7,6,5,25.55580043792725,24.685800552368164,24.444299697875977,24.36520004272461,22.86680030822754,22.148799896240234,2.204420181584596
104.6477086067366,-55.94330459928055,94524386,3,2,2,,,,,23.445199966430664,23.011850357055664,3.193257796738956
104.59584753079406,-55.93411967346275,94562366,2,2,1,23.168100357055664,,22.666099548339844,,,,1.9621758549301715
104.61003801231216,-55.93956972021381,94636432,6,6,4,25.883399963378903,25.695899963378903,25.47459983825684,25.346799850463867,24.62019920349121,24.321800231933597,1.5660874578658392
104.6389662230655,-55.96343605737099,9579314,1,1,1,,,,,26.903400421142575,,2.621071466377803
104.58613098292764,-55.92237914210273,9602203,2,2,1,24.71199989318848,,24.30139923095703,,,,1.5004166850337275
104.59655253346992,-55.93142968198626,9619936,1,1,1,,,,,,,1.8762963789480704
104.69522584615338,-55.95594907781,9628549,4,4,3,,25.024900436401367,,25.024900436401367,24.53890037536621,24.41010093688965,1.8196020835922688
104.70408864000352,-55.93116319842188,9635983,2,2,2,,25.53969955444336,,25.61100006103516,,,1.6675862201785676
104.68884452354142,-55.94690298186638,9668255,3,3,2,,25.91819953918457,,,24.911399841308597,24.53179931640625,1.8694457933379256
104.63784643526976,-55.95520798085468,9715974,3,3,3,18.786399841308597,18.479700088500977,,17.929000854492188,,,1.774241207203189
104.56809173563396,-55.96775616955362,9720064,2,2,1,23.849000930786133,,23.671499252319336,,,,2.035648182586387
104.63687744700862,-55.92791602598321,9798486,6,5,4,25.34819984436035,25.03070068359375,24.84309959411621,,23.89550018310547,23.24930000305176,2.2157953568594264
104.66911427142033,-55.938922141465646,9799289,3,3,2,,25.80139923095703,,,24.78420066833496,24.402099609375,1.947383026500083
